title,price,location,area,bathrooms,bedrooms,log_price,log_area
luxury apartment for rent in al mouj | ref 799ma-1,700.0,"al mouj, muscat, oman",120.0,2.0,2.0,6.55250788703459,4.795790545596741
"oman residence, al khuwair, muscat, three bedroom apartments",500.0,"al khuwair, muscat, oman",120.0,3.0,3.0,6.2166061010848646,4.795790545596741
1 br cozy apartment for rent in al mouj – ocean view,500.0,"al mouj, muscat, oman",120.0,1.0,1.0,6.2166061010848646,4.795790545596741
5 bedrooms + pool villa for rent-750 only in madinat al ilam,675.0,"madinat al ilam, muscat, oman",120.0,5.0,5.0,6.516193076042964,4.795790545596741
"type b12, two bedroom plus study  apartment, liwan, al mouj muscat",700.0,"al mouj, muscat, oman",120.0,3.0,3.0,6.55250788703459,4.795790545596741
new modern townhouse for rent in bosher | ref 928tb,750.0,"bawshar, muscat, oman",120.0,4.0,3.0,6.621405651764134,4.795790545596741
for rent townhouse in al mouj,650.0,"al mouj, muscat, oman",120.0,3.0,2.0,6.478509642208569,4.795790545596741
beautiful four bedroom twin villa in madinat qaboos,675.0,"madinat as sultan qaboos, muscat, oman",120.0,5.0,4.0,6.516193076042964,4.795790545596741
"2 br + maid’s room simplex apartment, madinat sultan qaboos",650.0,"madinat as sultan qaboos, muscat, oman",120.0,3.0,2.0,6.478509642208569,4.795790545596741
ground floor flat for rent in al qurum 29 | ref 856mb,300.0,"qurum 29, muscat, oman",100.0,2.0,2.0,5.707110264748875,4.61512051684126
gorgeous townhouse for rent in al azaiba | ref 875yb,750.0,"azaiba, muscat, oman",120.0,5.0,5.0,6.621405651764134,4.795790545596741
2-desk office for rent – qurum,250.0,"qurum, muscat, oman",120.0,2.0,2.0,5.5254529391317835,4.795790545596741
2 br fully furnished apartment in muscat grand mall,700.0,"salalah, dhofar",120.0,2.0,2.0,6.55250788703459,4.795790545596741
beautiful 4br+maidroom villa with pool for  rent in seeb,450.0,"seeb, muscat, oman",120.0,5.0,4.0,6.111467339502679,4.795790545596741
2 bedroom apartment for rent in athaiba tamara bulidng,250.0,"azaiba, muscat, oman",120.0,2.0,2.0,5.5254529391317835,4.795790545596741
fully furnished apartment for rent in al mouj| ref 46yc,700.0,"al mouj, muscat, oman",120.0,2.0,2.0,6.55250788703459,4.795790545596741
1 br apartments in duqm for rent,160.0,"salalah, dhofar",120.0,1.0,1.0,5.081404364984463,4.795790545596741
1 & 2 bhk apartment for rent in qurum,225.0,"salalah, dhofar",80.0,1.0,1.0,5.420534999272286,4.394449154672439
fully modern elegant villa for rent in qurum near by p.d.o,750.0,"salalah, dhofar",350.0,5.0,4.0,6.621405651764134,5.860786223465865
2 bedroom apartments for rent near school of al khuwair,275.0,"al khuwair, muscat, oman",90.0,2.0,2.0,5.62040086571715,4.51085950651685
marvelous twin villa for rent in al ansab | ref 565mb,550.0,"ansab, muscat, oman",120.0,5.0,2.0,6.311734809152915,4.795790545596741
"for rent flat in al-ghubra, muscat",250.0,"ghubrah, muscat, oman",120.0,2.0,2.0,5.5254529391317835,4.795790545596741
2 br excellent apartment in ruwi,280.0,"ruwi, muscat, oman",120.0,3.0,2.0,5.638354669333745,4.795790545596741
"furnished one bedroom apartment, muscat bay",625.0,"muscat bay, muscat, oman",120.0,1.0,1.0,6.439350371100098,4.795790545596741
2 br cozy apartment in al khuwair with pool & gym,350.0,"al khuwair, muscat, oman",120.0,2.0,2.0,5.860786223465865,4.795790545596741
"type b06, two bedroom fully furnished apartment, siraj, al mouj muscat",700.0,"al mouj, muscat, oman",120.0,2.0,2.0,6.55250788703459,4.795790545596741
1 br fantastic apartment in al mouj with amenities,650.0,"al mouj, muscat, oman",120.0,2.0,1.0,6.478509642208569,4.795790545596741
2 br nice apartment in al mouj with amenities,650.0,"al mouj, muscat, oman",120.0,2.0,2.0,6.478509642208569,4.795790545596741
budget apartment for rent in al qurum| ref 951tb,270.0,"qurum, muscat, oman",120.0,2.0,2.0,5.602118820879701,4.795790545596741
cozy apartment for rent in al khuwair | ref 450bb,220.0,"al khuwair, muscat, oman",120.0,1.0,1.0,5.3981627015177525,4.795790545596741
modern business centre space,129.0,"salalah, dhofar",120.0,2.0,2.0,4.867534450455582,4.795790545596741
excellent townhouse for rent in al qurum | ref 472tb,550.0,"qurum, muscat, oman",120.0,5.0,4.0,6.311734809152915,4.795790545596741
"2a type, two bedroom apartment in almeria south, al mouj muscat",600.0,"al mouj, muscat, oman",120.0,2.0,2.0,6.398594934535208,4.795790545596741
1 br stylish apartment with partial sea view – al mouj,600.0,"al mouj, muscat, oman",120.0,2.0,1.0,6.398594934535208,4.795790545596741
2 br nice apartment in ruwi for rent,230.0,"ruwi, muscat, oman",120.0,2.0,2.0,5.442417710521793,4.795790545596741
1 br great apartment in al khuwair,225.0,"al khuwair, muscat, oman",120.0,2.0,1.0,5.420534999272286,4.795790545596741
shops for rent in al amerat |ref 506tb,684.0,"al amarat, muscat, oman",120.0,2.0,2.0,6.529418838262226,4.795790545596741
brand new shop for rent in azaiba| ref 936mb,650.0,"azaiba, muscat, oman",53.5,2.0,2.0,6.478509642208569,3.9982007016691985
luxurious apartment for rent in madinat assultan qaboos | ref 762kh,600.0,"salalah, dhofar",120.0,2.0,2.0,6.398594934535208,4.795790545596741
new townhouse for rent in bosher | ref 824bb,750.0,"bawshar al muna, muscat, oman",300.0,4.0,3.0,6.621405651764134,5.707110264748875
"2 br furnished apartment in mumtaz plaza, ruwi",350.0,"ruwi, muscat, oman",120.0,3.0,2.0,5.860786223465865,4.795790545596741
"three bedroom villa, madinat sultan qaboos",450.0,"madinat as sultan qaboos, muscat, oman",120.0,4.0,3.0,6.111467339502679,4.795790545596741
office for rent,800.0,"qurum, muscat, oman",170.0,2.0,2.0,6.68586094706836,5.14166355650266
"2 br apartment in mumtaz plaza, ruwi",300.0,"ruwi, muscat, oman",120.0,3.0,2.0,5.707110264748875,4.795790545596741
5 br + maid’s room spacious villa in azaiba,730.0,"azaiba, muscat, oman",120.0,6.0,5.0,6.594413459749778,4.795790545596741
fantastic villa for rent in mq| ref 78ic,700.0,"madinat as sultan qaboos, muscat, oman",120.0,6.0,4.0,6.55250788703459,4.795790545596741
"newly renovated two bedroom apartments for rent in shatti al  qurum, muscat",450.0,"shatti al qurum, muscat, oman",120.0,2.0,2.0,6.111467339502679,4.795790545596741
205 sqm spacious office for rent – al khuwair,650.0,"al khuwair, muscat, oman",120.0,2.0,2.0,6.478509642208569,4.795790545596741
great office space for rent in al khuwair | ref 951bm,750.0,"al khuwair, muscat, oman",120.0,2.0,2.0,6.621405651764134,4.795790545596741
nice twin villa for rent in mq | ref 462bb,550.0,"madinat as sultan qaboos, muscat, oman",300.0,5.0,4.0,6.311734809152915,5.707110264748875
"four bedroom villa, mawaleh north",750.0,"al mawaleh north, muscat, oman",120.0,4.0,4.0,6.621405651764134,4.795790545596741
2 br lovely flat located in ruwi,250.0,"ruwi, muscat, oman",120.0,2.0,2.0,5.5254529391317835,4.795790545596741
fully furnished 6 desk office with free services,589.0,"azaiba, muscat, oman",120.0,2.0,2.0,6.380122536899765,4.795790545596741
"modern three bedroom plus guest room apartment ,ansab",400.0,"ansab, muscat, oman",120.0,3.0,3.0,5.993961427306569,4.795790545596741
"type 1f, one bedroom apartment, almeria east, al mouj muscat",450.0,"al mouj, muscat, oman",120.0,1.0,1.0,6.111467339502679,4.795790545596741
2 br + maid’s room apartment in azaiba with amenities nearby,300.0,"azaiba, muscat, oman",120.0,3.0,2.0,5.707110264748875,4.795790545596741
beautiful 4 bedrooms villa for rent in north al hail,450.0,"al hail, muscat, oman",120.0,4.0,4.0,6.111467339502679,4.795790545596741
for rent flat in al seeb,140.0,"seeb, muscat, oman",70.0,2.0,1.0,4.948759890378168,4.2626798770413155
"1 bhk flat for rent in ruwi, muscat",180.0,"ruwi, muscat, oman",75.0,2.0,1.0,5.198497031265826,4.330733340286331
"2 bhk flat for rent in al mouj, muscat, oman",550.0,"al mouj, muscat, oman",150.0,3.0,2.0,6.311734809152915,5.017279836814924
for rent villa in al muna bousher,650.0,"bawshar, muscat, oman",500.0,5.0,4.0,6.478509642208569,6.2166061010848646
"4 bhk villa for rent in madinat al illam, muscat, oman",475.0,"madinat al ilam, muscat, oman",500.0,3.0,4.0,6.16541785423142,6.2166061010848646
huge apartment for rent in al ghubra north |ref 45yb,230.0,"ghubrah north, muscat, oman",100.0,3.0,2.0,5.442417710521793,4.61512051684126
apartments and office for rent in al khuwair | ref 577tb,260.0,"al khuwair, muscat, oman",120.0,2.0,2.0,5.564520407322694,4.795790545596741
170 sq m office space in ghubrah,350.0,"ghubrah, muscat, oman",120.0,2.0,2.0,5.860786223465865,4.795790545596741
beautiful 5br+ maidroom villa for rent in madinat qaboos,550.0,"madinat as sultan qaboos, muscat, oman",120.0,6.0,5.0,6.311734809152915,4.795790545596741
for rent flat in al seeb,180.0,"seeb, muscat, oman",86.0,2.0,1.0,5.198497031265826,4.465908118654584
three bedroom fully furnished apartment in al qurum,850.0,"qurum, muscat, oman",120.0,3.0,3.0,6.7464121285733745,4.795790545596741
apartment with private garden for rent in ruwi| ref 147bb,340.0,"ruwi, muscat, oman",120.0,4.0,2.0,5.831882477283517,4.795790545596741
shop for rent in maabela,500.0,"salalah, dhofar",40.0,2.0,2.0,6.2166061010848646,3.713572066704308
"beautiful & spacious 4br villa for rent at the prime loction of gubrah at 18 nov street near to all daily necessities such as hypermarket, restaurants, malls, petrol pump etc.",800.0,"ghubrah, muscat, oman",120.0,5.0,4.0,6.68586094706836,4.795790545596741
3br villa for rent in madinat qaboos (orchid compound),500.0,"madinat as sultan qaboos, muscat, oman",120.0,3.0,3.0,6.2166061010848646,4.795790545596741
commercial townhouse for rent in madinat al sultan qaboos| ref 33bc,850.0,"madinat as sultan qaboos, muscat, oman",120.0,4.0,5.0,6.7464121285733745,4.795790545596741
great townhouse for rent in al mawaleh south| ref 4mc,500.0,"al mawaleh south, muscat, oman",120.0,5.0,5.0,6.2166061010848646,4.795790545596741
budget apartment for rent in mabela | ref 400ta-1,200.0,"al maabilah, muscat, oman",120.0,2.0,2.0,5.303304908059076,4.795790545596741
2 br nice apartment in ghala,260.0,"ghala, muscat, oman",120.0,3.0,2.0,5.564520407322694,4.795790545596741
"1 br elegant apartment – juman two, al mouj – with pool & gym",650.0,"al mouj, muscat, oman",120.0,2.0,1.0,6.478509642208569,4.795790545596741
"three bedroom villa with shared pool, madinat qaboos",550.0,"madinat as sultan qaboos, muscat, oman",120.0,1.0,3.0,6.311734809152915,4.795790545596741
for rent villa in al ansab,600.0,"ansab, muscat, oman",500.0,5.0,4.0,6.398594934535208,6.2166061010848646
nice townhouse for rent in al qurum| ref 848ib,825.0,"qurum, muscat, oman",300.0,6.0,5.0,6.716594773520978,5.707110264748875
3 br spacious flat in khuwair – service road,340.0,"al khuwair, muscat, oman",120.0,2.0,3.0,5.831882477283517,4.795790545596741
affordable villa for rent in al maabilah south| ref 13tc,380.0,"al maabilah, muscat, oman",120.0,8.0,6.0,5.942799375126701,4.795790545596741
duplex apartment for rent in azaiba | ref 40mc,350.0,"azaiba, muscat, oman",120.0,2.0,2.0,5.860786223465865,4.795790545596741
2 br lovely apartment for rent – ruwi (close to oc centre),220.0,"ruwi, muscat, oman",120.0,3.0,2.0,5.3981627015177525,4.795790545596741
exclusive  two bedroom apartment at muscat bay,650.0,"muscat bay, muscat, oman",120.0,2.0,2.0,6.478509642208569,4.795790545596741
three bedroom plus studay 3bd type apartment in lamar bausher,600.0,"al khuwair, muscat, oman",120.0,3.0,3.0,6.398594934535208,4.795790545596741
"beautiful two bedroom apartment, al khuwair",500.0,"al khuwair, muscat, oman",120.0,2.0,2.0,6.2166061010848646,4.795790545596741
excellent fully serviced offices with amenities included in ghubrah,500.0,"salalah, dhofar",120.0,2.0,2.0,6.2166061010848646,4.795790545596741
80 sqm - 400 sqm private offices for rent located in wattayah,280.0,"wattayyah, muscat, oman",120.0,2.0,2.0,5.638354669333745,4.795790545596741
budget apartment for rent in al khuwair |ref 46yb,230.0,"al khuwair, muscat, oman",120.0,2.0,2.0,5.442417710521793,4.795790545596741
offices for rent in mq | ref 452ga,450.0,"salalah, dhofar",120.0,2.0,2.0,6.111467339502679,4.795790545596741
for rent flat in al khuwair,250.0,"al khuwair, muscat, oman",120.0,3.0,2.0,5.5254529391317835,4.795790545596741
for rent flat in qurum,275.0,"qurum, muscat, oman",120.0,2.0,2.0,5.62040086571715,4.795790545596741
2bhk apartments for rent in ruwi mbd,200.0,"ruwi, muscat, oman",120.0,2.0,2.0,5.303304908059076,4.795790545596741
nice apartment for rent in al ghubra | ref 103mb,250.0,"ghubrah, muscat, oman",120.0,3.0,3.0,5.5254529391317835,4.795790545596741
commercial/residential 2 bedroom apartment in azaiba for rent,375.0,"salalah, dhofar",120.0,2.0,2.0,5.929589143389895,4.795790545596741
2 br + maid’s room apartment in muscat bay with shared pool,700.0,"muscat bay, muscat, oman",120.0,3.0,2.0,6.55250788703459,4.795790545596741
two bedroom apartment muscat hills,500.0,"muscat hills, muscat, oman",120.0,2.0,2.0,6.2166061010848646,4.795790545596741
two bedroom flat for rent in al qurum | ref 220yb,270.0,"qurum, muscat, oman",120.0,2.0,2.0,5.602118820879701,4.795790545596741
"four bedroom townhouse, seeb",475.0,"seeb, muscat, oman",120.0,4.0,4.0,6.16541785423142,4.795790545596741
2 br modern apartment with balcony in qurum – amenities included,425.0,"qurum, muscat, oman",120.0,3.0,2.0,6.054439346269371,4.795790545596741
showroom & shop for rent in ghala | 958gh,800.0,"ghala, muscat, oman",120.0,2.0,2.0,6.68586094706836,4.795790545596741
2 bhk apartments for rent near school of al khuwair 300 omr,300.0,"al khuwair, muscat, oman",120.0,2.0,2.0,5.707110264748875,4.795790545596741
"3 br brand new villa – al muna gardens, bousher - with private pool",850.0,"bawshar, muscat, oman",120.0,4.0,3.0,6.7464121285733745,4.795790545596741
beautiful 4br+maidroom villa for  rent in seeb,420.0,"seeb, muscat, oman",120.0,4.0,4.0,6.042632833682381,4.795790545596741
2 br cozy apartment– al khuwair,230.0,"al khuwair, muscat, oman",120.0,2.0,2.0,5.442417710521793,4.795790545596741
"fully furnished one bedroom apartment, muscat hills",425.0,"muscat hills, muscat, oman",120.0,2.0,1.0,6.054439346269371,4.795790545596741
"two bedroom apartment, ground floor, muscat hills",650.0,"muscat hills, muscat, oman",120.0,2.0,2.0,6.478509642208569,4.795790545596741
2 br + maid’s room fully furnished apartment in ghubra with amenities,550.0,"salalah, dhofar",120.0,2.0,2.0,6.311734809152915,4.795790545596741
"izz compound, villas, madinat al ilam",650.0,"madinat al ilam, muscat, oman",120.0,3.0,4.0,6.478509642208569,4.795790545596741
modern two-bedroom apartments in madinat qaboos,700.0,"salalah, dhofar",120.0,3.0,2.0,6.55250788703459,4.795790545596741
cozy apartment for rent in al mouj | ref 527tb,475.0,"al mouj, muscat, oman",120.0,1.0,1.0,6.16541785423142,4.795790545596741
for rent 2 bhk  semi furnished hotel apartments in al qurum,320.0,"qurum, muscat, oman",120.0,3.0,2.0,5.771441123130016,4.795790545596741
great shop for rent in al maabila | ref 257sb,500.0,"salalah, dhofar",120.0,1.0,2.0,6.2166061010848646,4.795790545596741
for rent in darsit,180.0,"darsait, muscat, oman",85.0,2.0,1.0,5.198497031265826,4.454347296253507
2bhk flat for rent in qurum,310.0,"salalah, dhofar",120.0,2.0,2.0,5.739792912179234,4.795790545596741
3bhk flat available for rent in al khuwair,300.0,"al khuwair, muscat, oman",120.0,2.0,3.0,5.707110264748875,4.795790545596741
6 bhk villas in compound for rent in shatti al qurum,700.0,"shatti al qurum, muscat, oman",350.0,7.0,6.0,6.55250788703459,5.860786223465865
luxury flat for rent in al mouj | ref 55ga,475.0,"al mouj, muscat, oman",120.0,1.0,1.0,6.16541785423142,4.795790545596741
3 desk offices for rent located at wattayah,280.0,"wattayyah, muscat, oman",120.0,2.0,2.0,5.638354669333745,4.795790545596741
for rent flat in al aziba,220.0,"al azaiba south, muscat, ...",120.0,2.0,2.0,5.3981627015177525,4.795790545596741
apartment and office for rent in al qurum | ref 347yb,280.0,"qurum, muscat, oman",120.0,3.0,2.0,5.638354669333745,4.795790545596741
1 bedroom apartment for rent in ghala airport heights,230.0,"ghala, muscat, oman",95.0,2.0,1.0,5.442417710521793,4.564348191467836
luxury townhouse for rent in mq | ref 630tb,725.0,"madinat as sultan qaboos, muscat, oman",300.0,7.0,4.0,6.587550014824796,5.707110264748875
"for rent flat in al rimal bausher, muscat",250.0,"bawshar, muscat, oman",170.0,2.0,1.0,5.5254529391317835,5.14166355650266
2bhk+maidroom flat for rent in qurum,310.0,"salalah, dhofar",120.0,3.0,2.0,5.739792912179234,4.795790545596741
2 br spacious apartment with partial marina view in al mouj,700.0,"al mouj, muscat, oman",120.0,2.0,2.0,6.55250788703459,4.795790545596741
2 br excellent flat for rent with pool – bousher,570.0,"bawshar, muscat, oman",120.0,3.0,2.0,6.3473892096560105,4.795790545596741
6 + 1 br incredible villa in mawaleh for rent,600.0,"al mawaleh, muscat, oman",120.0,6.0,6.0,6.398594934535208,4.795790545596741
commercial office & shop for rent al maabilah | ref 989ib,340.0,"al maabilah, muscat, oman",120.0,2.0,2.0,5.831882477283517,4.795790545596741
